Date,Open,Close,High,Volume,Low,Signal,Entry,TakeProfit,StopLoss
2022-07-28 00:00:00,1.21615,1.21649,1.21702,1198,1.216,0,,,
2022-07-28 00:05:00,1.21639,1.21582,1.21693,1019,1.21579,0,,,
2022-07-28 00:10:00,1.21595,1.21552,1.21603,743,1.21542,0,,,
2022-07-28 00:15:00,1.21564,1.21496,1.21572,916,1.21496,0,,,
2022-07-28 00:20:00,1.21507,1.21505,1.21532,878,1.2147,0,,,
2022-07-28 00:25:00,1.21492,1.21417,1.2151,711,1.21416,0,,,
2022-07-28 00:30:00,1.21417,1.21489,1.2151,783,1.21417,0,,,
2022-07-28 00:35:00,1.21505,1.21461,1.21512,626,1.21447,0,,,
2022-07-28 00:40:00,1.21464,1.21425,1.21474,640,1.21407,0,,,
2022-07-28 00:45:00,1.21412,1.2146,1.21476,673,1.21406,0,,,
2022-07-28 00:50:00,1.21453,1.2147,1.21499,774,1.21449,0,,,
2022-07-28 00:55:00,1.21473,1.2149,1.2151,720,1.21447,0,,,
2022-07-28 01:00:00,1.21478,1.21534,1.21569,1030,1.21448,0,,,
2022-07-28 01:05:00,1.21527,1.21554,1.2156,1039,1.2148,0,,,
2022-07-28 01:10:00,1.21546,1.21579,1.21609,942,1.215,0,,,
2022-07-28 01:15:00,1.21582,1.21609,1.2161,855,1.2154,0,,,
2022-07-28 01:20:00,1.21602,1.21542,1.21615,1091,1.21542,0,,,
2022-07-28 01:25:00,1.21541,1.21637,1.2165,956,1.21487,0,,,
2022-07-28 01:30:00,1.21639,1.21811,1.21831,1208,1.216,0,,,
2022-07-28 01:35:00,1.21813,1.21774,1.2186,1103,1.2173,0,,,
2022-07-28 01:40:00,1.21762,1.21716,1.2179,1027,1.21656,0,,,
2022-07-28 01:45:00,1.21708,1.21767,1.21791,1015,1.21699,0,,,
2022-07-28 01:50:00,1.21777,1.21723,1.2181,955,1.2169,0,,,
2022-07-28 01:55:00,1.21705,1.2166,1.21743,969,1.21642,0,,,
2022-07-28 02:00:00,1.21674,1.21641,1.21682,1017,1.21616,0,,,
2022-07-28 02:05:00,1.21633,1.21573,1.2167,907,1.21573,0,,,
2022-07-28 02:10:00,1.21588,1.21624,1.2164,866,1.2154,0,,,
2022-07-28 02:15:00,1.21625,1.21629,1.2163,883,1.21586,0,,,
2022-07-28 02:20:00,1.21639,1.21606,1.21645,809,1.216,0,,,
2022-07-28 02:25:00,1.21623,1.21641,1.2167,809,1.216,0,,,
2022-07-28 02:30:00,1.21643,1.21633,1.21651,898,1.21595,0,,,
2022-07-28 02:35:00,1.21622,1.21642,1.2169,773,1.2161,0,,,
2022-07-28 02:40:00,1.21657,1.21648,1.2168,721,1.2162,0,,,
2022-07-28 02:45:00,1.21637,1.21683,1.21686,610,1.21626,0,,,
2022-07-28 02:50:00,1.21684,1.21665,1.21709,680,1.2164,0,,,
2022-07-28 02:55:00,1.2167,1.2167,1.2171,606,1.2166,0,,,
2022-07-28 03:00:00,1.21679,1.2173,1.21732,720,1.2166,0,,,
2022-07-28 03:05:00,1.21731,1.21758,1.21773,651,1.2171,0,,,
2022-07-28 03:10:00,1.21747,1.21745,1.2177,628,1.2172,0,,,
2022-07-28 03:15:00,1.21733,1.21702,1.21745,623,1.21689,0,,,
2022-07-28 03:20:00,1.21695,1.2173,1.2174,751,1.2166,0,,,
2022-07-28 03:25:00,1.21729,1.2173,1.21748,746,1.217,0,,,
2022-07-28 03:30:00,1.21726,1.21703,1.21727,773,1.2166,0,,,
2022-07-28 03:35:00,1.21704,1.21672,1.2171,575,1.21658,0,,,
2022-07-28 03:40:00,1.21671,1.21658,1.21695,656,1.2164,0,,,
2022-07-28 03:45:00,1.21643,1.21611,1.21661,546,1.2159,0,,,
2022-07-28 03:50:00,1.21625,1.21596,1.2163,712,1.21579,0,,,
2022-07-28 03:55:00,1.21581,1.21634,1.21655,553,1.21581,0,,,
2022-07-28 04:00:00,1.21636,1.21605,1.21664,693,1.21596,0,,,
2022-07-28 04:05:00,1.21605,1.21557,1.21621,566,1.21549,0,,,
2022-07-28 04:10:00,1.2158,1.21556,1.21586,656,1.21525,0,,,
2022-07-28 04:15:00,1.21563,1.2156,1.2161,542,1.2154,0,,,
2022-07-28 04:20:00,1.21551,1.21595,1.21604,491,1.2155,0,,,
2022-07-28 04:25:00,1.2158,1.2162,1.21648,707,1.2157,0,,,
2022-07-28 04:30:00,1.21626,1.21566,1.21702,1132,1.2155,0,,,
2022-07-28 04:35:00,1.21567,1.216,1.21627,689,1.2155,0,,,
2022-07-28 04:40:00,1.21601,1.21613,1.2164,453,1.216,0,,,
2022-07-28 04:45:00,1.21621,1.2164,1.2165,506,1.2158,0,,,
2022-07-28 04:50:00,1.21627,1.21597,1.21661,417,1.2159,0,,,
2022-07-28 04:55:00,1.21596,1.21583,1.2165,524,1.2158,0,,,
2022-07-28 05:00:00,1.21584,1.21589,1.2163,527,1.2157,0,,,
2022-07-28 05:05:00,1.21589,1.21539,1.2159,497,1.2152,0,,,
2022-07-28 05:10:00,1.21547,1.2161,1.21617,547,1.21537,0,,,
2022-07-28 05:15:00,1.2159,1.21609,1.21631,413,1.2157,0,,,
2022-07-28 05:20:00,1.21616,1.21638,1.21641,471,1.21599,0,,,
2022-07-28 05:25:00,1.21628,1.2163,1.2165,372,1.216,0,,,
2022-07-28 05:30:00,1.21631,1.21658,1.21685,695,1.21626,0,,,
2022-07-28 05:35:00,1.21658,1.21661,1.21675,672,1.2163,0,,,
2022-07-28 05:40:00,1.21662,1.2169,1.217,531,1.2162,0,,,
2022-07-28 05:45:00,1.21685,1.21743,1.21763,667,1.21651,0,,,
2022-07-28 05:50:00,1.2176,1.21758,1.21808,735,1.2172,0,,,
2022-07-28 05:55:00,1.21768,1.21771,1.21793,714,1.21738,0,,,
2022-07-28 06:00:00,1.21761,1.21792,1.21798,1066,1.2172,0,,,
2022-07-28 06:05:00,1.21792,1.21796,1.21833,953,1.2176,0,,,
