Date,Open,Close,High,Volume,Low,Signal,Entry,TakeProfit,StopLoss
2023-08-20 20:00:00,18.9625,18.9625,18.9625,1,18.9625,0,,,
2023-08-20 20:10:00,18.9775,18.9625,18.9775,2,18.9625,0,,,
2023-08-20 21:00:00,18.9625,18.9625,18.9625,1,18.9625,0,,,
2023-08-20 21:05:00,18.93,18.93,18.93,1,18.93,0,,,
2023-08-20 21:10:00,18.9321,18.93,18.9321,2,18.93,0,,,
2023-08-20 21:15:00,18.96249,18.93,18.96249,3,18.93,0,,,
2023-08-20 21:20:00,18.9319,18.93,18.9319,2,18.93,0,,,
2023-08-20 21:30:00,18.9273,18.93695,18.93725,95,18.9238,0,,,
2023-08-20 21:35:00,18.9346,18.94066,18.94103,148,18.9346,0,,,
2023-08-20 21:40:00,18.94069,18.94117,18.94438,132,18.9362,0,,,
2023-08-20 21:45:00,18.9414,18.9279,18.9517,116,18.89762,0,,,
2023-08-20 21:50:00,18.9392,18.9503,18.9577,140,18.92967,0,,,
2023-08-20 21:55:00,18.9502,18.9468,18.9577,130,18.9272,0,,,
2023-08-20 22:00:00,18.91645,18.9301,18.9328,134,18.91645,0,,,
2023-08-20 22:05:00,18.9302,18.9276,18.9304,75,18.9275,0,,,
2023-08-20 22:10:00,18.9277,18.9302,18.9306,57,18.9277,0,,,
2023-08-20 22:15:00,18.9303,18.9038,18.9303,104,18.90209,0,,,
2023-08-20 22:20:00,18.9038,18.91492,18.91492,59,18.89972,0,,,
2023-08-20 22:25:00,18.91748,18.91748,18.91748,3,18.9047,0,,,
2023-08-20 22:30:00,18.91795,18.90523,18.91795,2,18.90523,0,,,
2023-08-20 22:40:00,18.90958,18.91795,18.91795,2,18.90958,0,,,
2023-08-20 22:45:00,18.9041,18.9042,18.91795,21,18.9038,0,,,
2023-08-20 22:50:00,18.90564,18.90564,18.9078,76,18.9029,0,,,
2023-08-20 22:55:00,18.90564,18.90564,18.90564,80,18.9024,0,,,
2023-08-20 23:00:00,18.9079,18.9143,18.9183,168,18.90749,0,,,
2023-08-20 23:05:00,18.9154,18.9133,18.9222,204,18.9072,0,,,
2023-08-20 23:10:00,18.9137,18.9147,18.9211,203,18.9087,0,,,
2023-08-20 23:15:00,18.9159,18.9151,18.9211,227,18.90749,0,,,
2023-08-20 23:20:00,18.9131,18.9248,18.9352,209,18.90749,0,,,
2023-08-20 23:25:00,18.9249,18.92263,18.93333,174,18.9218,0,,,
2023-08-20 23:30:00,18.92259,18.9211,18.9669,297,18.92048,0,,,
2023-08-20 23:35:00,18.93333,18.92046,18.9674,305,18.92027,0,,,
2023-08-20 23:40:00,18.9645,18.9213,18.9659,211,18.92046,0,,,
2023-08-20 23:45:00,18.9213,18.9657,18.9678,293,18.92055,0,,,
2023-08-20 23:50:00,18.94628,18.94663,18.9672,74,18.94548,0,,,
2023-08-20 23:55:00,18.94633,18.967,18.9674,83,18.94571,0,,,
