Date,Open,Close,High,Volume,Low,Signal,Entry,TakeProfit,StopLoss
2022-11-29 00:00:00,138.718,138.652,138.724,827,138.614,0,,,
2022-11-29 00:05:00,138.634,138.681,138.694,892,138.605,0,,,
2022-11-29 00:10:00,138.679,138.643,138.718,831,138.63,0,,,
2022-11-29 00:15:00,138.64,138.553,138.647,889,138.54,0,,,
2022-11-29 00:20:00,138.554,138.595,138.623,733,138.538,0,,,
2022-11-29 00:25:00,138.602,138.627,138.632,528,138.57,0,,,
2022-11-29 00:30:00,138.628,138.609,138.661,544,138.57,0,,,
2022-11-29 00:35:00,138.614,138.7,138.726,556,138.609,0,,,
2022-11-29 00:40:00,138.694,138.72,138.723,604,138.63,0,,,
2022-11-29 00:45:00,138.717,138.716,138.734,606,138.682,0,,,
2022-11-29 00:50:00,138.722,138.855,138.872,1030,138.702,0,,,
2022-11-29 00:55:00,138.854,138.771,138.862,854,138.756,0,,,
2022-11-29 01:00:00,138.772,138.839,138.869,765,138.755,0,,,
2022-11-29 01:05:00,138.864,139.236,139.236,1286,138.853,0,,,
2022-11-29 01:10:00,139.239,139.201,139.294,1261,139.152,0,,,
2022-11-29 01:15:00,139.2,139.321,139.351,1072,139.16,0,,,
2022-11-29 01:20:00,139.322,139.202,139.352,1008,139.18,0,,,
2022-11-29 01:25:00,139.202,139.117,139.224,923,139.113,0,,,
2022-11-29 01:30:00,139.115,139.092,139.147,1372,139.059,0,,,
2022-11-29 01:35:00,139.095,139.063,139.099,1222,139.039,0,,,
2022-11-29 01:40:00,139.063,138.842,139.107,1359,138.821,0,,,
2022-11-29 01:45:00,138.84,138.801,138.885,1292,138.749,0,,,
2022-11-29 01:50:00,138.803,138.807,138.872,1083,138.77,0,,,
2022-11-29 01:55:00,138.807,138.759,138.852,1106,138.69,0,,,
2022-11-29 02:00:00,138.755,138.797,138.826,885,138.715,0,,,
2022-11-29 02:05:00,138.796,138.737,138.807,888,138.671,0,,,
2022-11-29 02:10:00,138.737,138.619,138.748,914,138.587,0,,,
2022-11-29 02:15:00,138.62,138.668,138.703,859,138.599,0,,,
2022-11-29 02:20:00,138.667,138.665,138.717,922,138.632,0,,,
2022-11-29 02:25:00,138.667,138.638,138.674,945,138.548,0,,,
2022-11-29 02:30:00,138.636,138.659,138.692,1167,138.63,0,,,
2022-11-29 02:35:00,138.66,138.686,138.71,818,138.641,0,,,
2022-11-29 02:40:00,138.685,138.702,138.72,1213,138.596,0,,,
2022-11-29 02:45:00,138.704,138.755,138.778,1118,138.636,0,,,
2022-11-29 02:50:00,138.76,138.826,138.836,1125,138.71,0,,,
2022-11-29 02:55:00,138.829,138.857,138.869,803,138.788,0,,,
2022-11-29 03:00:00,138.856,138.769,138.886,857,138.747,0,,,
2022-11-29 03:05:00,138.769,138.718,138.771,855,138.71,0,,,
2022-11-29 03:10:00,138.721,138.686,138.739,950,138.675,0,,,
2022-11-29 03:15:00,138.683,138.533,138.708,1142,138.533,0,,,
2022-11-29 03:20:00,138.533,138.52,138.644,1208,138.5,0,,,
2022-11-29 03:25:00,138.521,138.5,138.548,1192,138.41,0,,,
2022-11-29 03:30:00,138.497,138.51,138.531,1128,138.428,0,,,
2022-11-29 03:35:00,138.505,138.546,138.576,1070,138.501,0,,,
2022-11-29 03:40:00,138.546,138.577,138.602,772,138.519,0,,,
2022-11-29 03:45:00,138.58,138.527,138.585,961,138.524,0,,,
2022-11-29 03:50:00,138.525,138.57,138.589,825,138.5,0,,,
2022-11-29 03:55:00,138.58,138.603,138.625,873,138.546,0,,,
2022-11-29 04:00:00,138.605,138.702,138.712,900,138.596,0,,,
2022-11-29 04:05:00,138.688,138.659,138.706,827,138.648,0,,,
2022-11-29 04:10:00,138.66,138.634,138.671,750,138.614,0,,,
2022-11-29 04:15:00,138.631,138.623,138.682,911,138.6,0,,,
2022-11-29 04:20:00,138.622,138.593,138.645,737,138.568,0,,,
2022-11-29 04:25:00,138.592,138.634,138.637,768,138.592,0,,,
2022-11-29 04:30:00,138.633,138.652,138.668,647,138.57,0,,,
2022-11-29 04:35:00,138.661,138.69,138.693,850,138.633,0,,,
2022-11-29 04:40:00,138.69,138.663,138.69,836,138.63,0,,,
2022-11-29 04:45:00,138.658,138.546,138.663,798,138.523,0,,,
2022-11-29 04:50:00,138.543,138.505,138.55,1225,138.448,0,,,
2022-11-29 04:55:00,138.517,138.472,138.538,870,138.433,0,,,
2022-11-29 05:00:00,138.467,138.56,138.598,1230,138.466,0,,,
2022-11-29 05:05:00,138.558,138.536,138.581,1016,138.515,0,,,
2022-11-29 05:10:00,138.537,138.535,138.549,988,138.507,0,,,
2022-11-29 05:15:00,138.537,138.508,138.54,782,138.457,0,,,
2022-11-29 05:20:00,138.51,138.6,138.605,805,138.485,0,,,
2022-11-29 05:25:00,138.603,138.604,138.611,940,138.57,0,,,
2022-11-29 05:30:00,138.604,138.623,138.666,1106,138.589,0,,,
2022-11-29 05:35:00,138.626,138.712,138.713,696,138.616,0,,,
2022-11-29 05:40:00,138.711,138.612,138.711,885,138.6,0,,,
2022-11-29 05:45:00,138.612,138.604,138.627,945,138.57,0,,,
2022-11-29 05:50:00,138.603,138.528,138.618,841,138.517,0,,,
2022-11-29 05:55:00,138.528,138.52,138.554,1261,138.5,0,,,
2022-11-29 06:00:00,138.526,138.623,138.625,1075,138.508,0,,,
2022-11-29 06:05:00,138.622,138.583,138.628,953,138.56,0,,,
2022-11-29 06:10:00,138.58,138.476,138.587,1051,138.41,0,,,
2022-11-29 06:15:00,138.481,138.536,138.557,909,138.477,0,,,
2022-11-29 06:20:00,138.537,138.657,138.671,989,138.5,0,,,
2022-11-29 06:25:00,138.657,138.655,138.672,852,138.59,0,,,
2022-11-29 06:30:00,138.654,138.559,138.676,1619,138.536,0,,,
2022-11-29 06:35:00,138.551,138.503,138.579,1132,138.476,0,,,
2022-11-29 06:40:00,138.502,138.358,138.511,1211,138.31,0,,,
2022-11-29 06:45:00,138.357,138.412,138.431,1235,138.312,0,,,
2022-11-29 06:50:00,138.41,138.644,138.696,1380,138.409,0,,,
2022-11-29 06:55:00,138.644,138.613,138.664,1361,138.564,0,,,
2022-11-29 07:00:00,138.61,138.62,138.645,1462,138.55,0,,,
2022-11-29 07:05:00,138.622,138.572,138.642,1181,138.55,0,,,
2022-11-29 07:10:00,138.573,138.46,138.586,1347,138.448,0,,,
2022-11-29 07:15:00,138.47,138.362,138.519,1248,138.322,0,,,
2022-11-29 07:20:00,138.361,138.414,138.425,1212,138.26,0,,,
2022-11-29 07:25:00,138.417,138.332,138.424,1039,138.316,0,,,
2022-11-29 07:30:00,138.335,138.449,138.459,1280,138.25,0,,,
2022-11-29 07:35:00,138.441,138.365,138.464,1052,138.36,0,,,
2022-11-29 07:40:00,138.364,138.29,138.412,1301,138.256,0,,,
