Date,Open,Close,High,Volume,Low,Signal,Entry,TakeProfit,StopLoss
2022-03-27 18:20:00,121.937,121.937,121.937,1,121.937,0,,,
2022-03-27 18:45:00,121.944,121.944,121.944,1,121.944,0,,,
2022-03-27 19:10:00,121.962,121.962,121.962,1,121.962,0,,,
2022-03-27 19:35:00,121.971,121.971,121.971,1,121.971,0,,,
2022-03-27 20:00:00,121.966,121.969,121.969,6,121.966,0,,,
2022-03-27 20:05:00,121.966,121.969,121.969,2,121.966,0,,,
2022-03-27 20:15:00,121.974,121.975,121.975,4,121.956,0,,,
2022-03-27 20:25:00,122.085,122.068,122.085,6,122.062,0,,,
2022-03-27 20:35:00,122.067,122.067,122.078,4,122.067,0,,,
2022-03-27 20:40:00,122.068,122.066,122.068,2,122.066,0,,,
2022-03-27 20:45:00,122.09,122.054,122.09,5,122.054,0,,,
2022-03-27 20:50:00,122.055,122.059,122.06,4,122.054,0,,,
2022-03-27 20:55:00,122.054,122.06,122.06,3,122.054,0,,,
2022-03-27 21:00:00,122.06,122.06,122.06,1,122.06,0,,,
2022-03-27 21:15:00,122.028,122.021,122.053,12,122.021,0,,,
2022-03-27 21:20:00,122.046,122.049,122.05,5,122.028,0,,,
2022-03-27 21:25:00,122.05,122.035,122.05,21,122.016,0,,,
2022-03-27 21:30:00,122.036,122.029,122.051,30,122.019,0,,,
2022-03-27 21:35:00,122.026,122.024,122.026,14,122.014,0,,,
2022-03-27 21:40:00,122.014,122.011,122.016,16,122.002,0,,,
2022-03-27 21:45:00,122.009,122.009,122.009,4,122.009,0,,,
2022-03-27 21:50:00,122.02,122.022,122.025,14,122.001,0,,,
2022-03-27 21:55:00,122.004,122.021,122.022,5,122.004,0,,,
2022-03-27 22:00:00,122.037,122.152,122.154,170,122.018,0,,,
2022-03-27 22:05:00,122.155,122.164,122.203,186,122.147,0,,,
2022-03-27 22:10:00,122.17,122.172,122.212,143,122.167,0,,,
2022-03-27 22:15:00,122.175,122.204,122.227,146,122.175,0,,,
2022-03-27 22:20:00,122.201,122.186,122.208,113,122.178,0,,,
2022-03-27 22:25:00,122.187,122.197,122.21,84,122.178,0,,,
2022-03-27 22:30:00,122.2,122.219,122.221,98,122.182,0,,,
2022-03-27 22:35:00,122.222,122.249,122.25,203,122.18,0,,,
2022-03-27 22:40:00,122.25,122.245,122.259,214,122.232,0,,,
2022-03-27 22:45:00,122.251,122.246,122.253,301,122.238,0,,,
2022-03-27 22:50:00,122.246,122.278,122.294,134,122.241,0,,,
2022-03-27 22:55:00,122.279,122.272,122.282,117,122.266,0,,,
2022-03-27 23:00:00,122.272,122.326,122.362,281,122.268,0,,,
2022-03-27 23:05:00,122.327,122.339,122.353,236,122.318,0,,,
2022-03-27 23:10:00,122.34,122.312,122.346,115,122.295,0,,,
2022-03-27 23:15:00,122.31,122.257,122.315,153,122.251,0,,,
2022-03-27 23:20:00,122.256,122.265,122.267,139,122.251,0,,,
2022-03-27 23:25:00,122.264,122.247,122.265,194,122.221,0,,,
2022-03-27 23:30:00,122.251,122.237,122.285,261,122.223,0,,,
2022-03-27 23:35:00,122.237,122.24,122.273,216,122.228,0,,,
2022-03-27 23:40:00,122.238,122.254,122.278,216,122.229,0,,,
2022-03-27 23:45:00,122.25,122.263,122.274,256,122.231,0,,,
2022-03-27 23:50:00,122.266,122.306,122.321,245,122.258,0,,,
2022-03-27 23:55:00,122.314,122.27,122.315,285,122.247,0,,,
