Date,Open,Close,High,Volume,Low,Signal,Entry,TakeProfit,StopLoss
2022-01-02 20:00:00,1.18798,1.18798,1.18798,1,1.18798,0,,,
2022-01-02 20:15:00,1.18798,1.18798,1.18798,1,1.18798,0,,,
2022-01-02 20:45:00,1.18659,1.18659,1.18659,1,1.18659,0,,,
2022-01-02 20:50:00,1.18653,1.18798,1.18798,2,1.18653,0,,,
2022-01-02 21:00:00,1.18957,1.18958,1.18958,4,1.18653,0,,,
2022-01-02 21:05:00,1.18961,1.18961,1.18961,1,1.18961,0,,,
2022-01-02 21:15:00,1.18956,1.18956,1.18956,1,1.18956,0,,,
2022-01-02 21:25:00,1.18732,1.18732,1.18732,1,1.18732,0,,,
2022-01-02 21:30:00,1.18587,1.18937,1.18937,4,1.18587,0,,,
2022-01-02 21:35:00,1.1891,1.1891,1.1891,1,1.1891,0,,,
2022-01-02 21:40:00,1.18921,1.18921,1.18921,1,1.18921,0,,,
2022-01-02 21:45:00,1.18937,1.18937,1.18937,1,1.18937,0,,,
2022-01-02 21:50:00,1.18917,1.18909,1.18917,2,1.18909,0,,,
2022-01-02 21:55:00,1.18752,1.18752,1.18752,1,1.18752,0,,,
2022-01-02 22:00:00,1.18752,1.18899,1.1891,8,1.18729,0,,,
2022-01-02 22:05:00,1.1889,1.18947,1.18954,44,1.18889,0,,,
2022-01-02 22:10:00,1.18938,1.18881,1.18948,29,1.18752,0,,,
2022-01-02 22:15:00,1.18879,1.18825,1.18884,27,1.18821,0,,,
2022-01-02 22:20:00,1.1888,1.18899,1.18904,32,1.1882,0,,,
2022-01-02 22:25:00,1.1888,1.18892,1.18913,42,1.18843,0,,,
2022-01-02 22:30:00,1.18881,1.18842,1.1891,82,1.18799,0,,,
2022-01-02 22:35:00,1.18869,1.18845,1.18889,24,1.18842,0,,,
2022-01-02 22:40:00,1.18884,1.1888,1.18945,35,1.1888,0,,,
2022-01-02 22:45:00,1.18909,1.18907,1.18935,45,1.18852,0,,,
2022-01-02 22:50:00,1.18921,1.18876,1.18928,74,1.18857,0,,,
2022-01-02 22:55:00,1.1893,1.18872,1.1893,94,1.18869,0,,,
2022-01-02 23:00:00,1.18905,1.18902,1.18954,307,1.18863,0,,,
2022-01-02 23:05:00,1.18905,1.18899,1.18919,231,1.18892,0,,,
2022-01-02 23:10:00,1.18897,1.18919,1.18932,167,1.18896,0,,,
2022-01-02 23:15:00,1.1892,1.18925,1.18933,184,1.18896,0,,,
2022-01-02 23:20:00,1.18924,1.18921,1.18937,127,1.1892,0,,,
2022-01-02 23:25:00,1.18919,1.18893,1.18927,132,1.18893,0,,,
2022-01-02 23:30:00,1.18895,1.18902,1.18931,152,1.18891,0,,,
2022-01-02 23:35:00,1.18898,1.18891,1.18907,128,1.1889,0,,,
2022-01-02 23:40:00,1.18886,1.18898,1.18907,112,1.18886,0,,,
2022-01-02 23:45:00,1.18897,1.18913,1.18913,122,1.18887,0,,,
2022-01-02 23:50:00,1.18905,1.18901,1.1891,88,1.18887,0,,,
2022-01-02 23:55:00,1.18898,1.18881,1.18904,107,1.18874,0,,,
