Date,Open,Close,High,Volume,Low,Signal,Entry,TakeProfit,StopLoss
2022-09-27 00:00:00,1.3712,1.3712,1.37145,851,1.3708,0,,,
2022-09-27 00:05:00,1.37123,1.37059,1.37123,612,1.3704,0,,,
2022-09-27 00:10:00,1.3706,1.36976,1.37066,807,1.36958,0,,,
2022-09-27 00:15:00,1.36974,1.37004,1.37017,809,1.3694,0,,,
2022-09-27 00:20:00,1.37003,1.37034,1.37043,735,1.3697,0,,,
2022-09-27 00:25:00,1.37033,1.37012,1.37036,665,1.3697,0,,,
2022-09-27 00:30:00,1.3701,1.37021,1.37032,746,1.3696,0,,,
2022-09-27 00:35:00,1.37019,1.3696,1.37021,626,1.3693,0,,,
2022-09-27 00:40:00,1.36981,1.36993,1.37028,586,1.3696,0,,,
2022-09-27 00:45:00,1.36994,1.36903,1.36996,797,1.3689,0,,,
2022-09-27 00:50:00,1.36909,1.36866,1.36917,890,1.3685,0,,,
2022-09-27 00:55:00,1.36869,1.3687,1.3689,603,1.3685,0,,,
2022-09-27 01:00:00,1.36868,1.36812,1.3687,765,1.36809,0,,,
2022-09-27 01:05:00,1.36814,1.36885,1.36889,655,1.3677,0,,,
2022-09-27 01:10:00,1.36887,1.36859,1.36913,746,1.3683,0,,,
2022-09-27 01:15:00,1.3683,1.36911,1.36945,970,1.3683,0,,,
2022-09-27 01:20:00,1.36904,1.36973,1.36975,780,1.3687,0,,,
2022-09-27 01:25:00,1.36972,1.3695,1.36983,757,1.3693,0,,,
2022-09-27 01:30:00,1.36944,1.36883,1.36954,1009,1.3683,0,,,
2022-09-27 01:35:00,1.36889,1.3687,1.3693,864,1.3686,0,,,
2022-09-27 01:40:00,1.36892,1.36951,1.36951,1028,1.3686,0,,,
2022-09-27 01:45:00,1.36952,1.36973,1.37006,891,1.3692,0,,,
2022-09-27 01:50:00,1.36972,1.3697,1.36982,782,1.3692,0,,,
2022-09-27 01:55:00,1.36969,1.36959,1.36972,730,1.3692,0,,,
2022-09-27 02:00:00,1.3696,1.36962,1.37032,791,1.3693,0,,,
2022-09-27 02:05:00,1.36968,1.37009,1.37018,807,1.3695,0,,,
2022-09-27 02:10:00,1.3701,1.37001,1.37017,790,1.3695,0,,,
2022-09-27 02:15:00,1.37007,1.37,1.37011,791,1.3695,0,,,
2022-09-27 02:20:00,1.37001,1.3697,1.37018,883,1.3694,0,,,
2022-09-27 02:25:00,1.3697,1.36986,1.36996,721,1.3693,0,,,
2022-09-27 02:30:00,1.36987,1.36986,1.37008,808,1.3695,0,,,
2022-09-27 02:35:00,1.3699,1.3698,1.37023,670,1.3695,0,,,
2022-09-27 02:40:00,1.36984,1.36997,1.37021,754,1.3695,0,,,
2022-09-27 02:45:00,1.36998,1.36987,1.37032,765,1.3695,0,,,
2022-09-27 02:50:00,1.36991,1.36963,1.37002,682,1.3695,0,,,
2022-09-27 02:55:00,1.36973,1.36976,1.36986,751,1.3693,0,,,
2022-09-27 03:00:00,1.36977,1.37026,1.37029,572,1.3695,0,,,
2022-09-27 03:05:00,1.37028,1.37044,1.37053,601,1.3699,0,,,
2022-09-27 03:10:00,1.37045,1.37051,1.37072,521,1.3702,0,,,
2022-09-27 03:15:00,1.37053,1.37061,1.37072,589,1.3701,0,,,
2022-09-27 03:20:00,1.37061,1.37066,1.37093,479,1.3704,0,,,
2022-09-27 03:25:00,1.37065,1.37,1.37077,538,1.3699,0,,,
2022-09-27 03:30:00,1.37015,1.37012,1.37047,443,1.3699,0,,,
2022-09-27 03:35:00,1.37011,1.3694,1.3704,470,1.3694,0,,,
2022-09-27 03:40:00,1.36957,1.36922,1.36991,661,1.369,0,,,
2022-09-27 03:45:00,1.36921,1.36963,1.36981,716,1.3691,0,,,
2022-09-27 03:50:00,1.36969,1.36948,1.3698,489,1.3693,0,,,
2022-09-27 03:55:00,1.36947,1.36963,1.36972,510,1.3692,0,,,
2022-09-27 04:00:00,1.36963,1.3692,1.36972,507,1.3691,0,,,
2022-09-27 04:05:00,1.36931,1.36935,1.36954,630,1.369,0,,,
2022-09-27 04:10:00,1.36934,1.3693,1.36949,524,1.369,0,,,
2022-09-27 04:15:00,1.36947,1.36921,1.36952,620,1.369,0,,,
2022-09-27 04:20:00,1.36918,1.36914,1.36932,566,1.3689,0,,,
2022-09-27 04:25:00,1.36912,1.3684,1.36917,561,1.3683,0,,,
2022-09-27 04:30:00,1.36856,1.36898,1.36902,483,1.3684,0,,,
2022-09-27 04:35:00,1.3688,1.36937,1.36943,337,1.3688,0,,,
2022-09-27 04:40:00,1.36937,1.3688,1.36947,373,1.3686,0,,,
2022-09-27 04:45:00,1.36904,1.36939,1.36944,406,1.3687,0,,,
2022-09-27 04:50:00,1.36934,1.3692,1.3695,344,1.3688,0,,,
2022-09-27 04:55:00,1.36925,1.36921,1.36934,496,1.3689,0,,,
2022-09-27 05:00:00,1.36923,1.36872,1.36947,612,1.3686,0,,,
2022-09-27 05:05:00,1.36872,1.36906,1.36914,551,1.3684,0,,,
